,Unnamed: 0,recid,late_Xfit,pred_takeup_prob,education,age,prev_earnings,allocated_trmt,earnings,pred_earnings,counterfac_pred_earnings,pred_pred_itt,pred_actual_itt,doubly_robust_lasso,Rlr1,doubly_robust_ols,Rlr1poly,doubly_robust_polyols,clstrs9,d_rob_ols_Xfit
4181,4157,309389,-109874.0,0.6744519863542486,12,25,9600,1,49866,26144.131584939707,26331.434829762384,-187.30324482266948,23534.565170237616,35395.49937776777,1760.3642907989747,36974.73921903559,-1107.9741989489994,57073.160907141835,1,37636
4182,4158,309390,-10669.0,0.6631716476117234,12,31,3600,1,8502,17668.479390902176,16660.920383064156,1007.5590078380193,-8158.920383064156,-12742.160078515244,1210.955796346805,-12340.331283836433,1462.2776385529314,11440.237688247349,4,-12447
4183,4159,309391,-29521.0,0.6687717176852452,11,22,3710,1,23329,17456.3569016479,15969.916748319221,1486.4401533286834,7359.083251680779,10295.404800856826,1719.042594669012,9979.80471546877,2381.358900465194,36384.80609764313,4,9878
4184,4160,309392,54346.0,0.6558639713574403,11,22,175,0,0,9586.865009159525,12537.370411765884,2950.505402606362,12537.370411765884,2950.505402606362,1492.4873277870754,1492.4873277870754,-1710.8272781567914,-1710.8272781567914,4,35559
4185,4161,309393,-116745.0,0.6679436507977359,12,25,800,1,39297,14041.749158569566,12270.871486480852,1770.8776720887147,27026.12851351915,39653.75393423437,1196.3794680094325,38698.080412179464,35.57372364747971,63291.25064137379,4,38679
4186,4162,309394,-10492.0,0.6352655510592873,11,43,1032,1,3138,12447.717594008953,11190.991372844659,1256.7262211642935,-8052.991372844659,-12707.850169849136,970.3549008080043,-12344.22435603583,-633.2382889925284,11211.949865754386,2,-12286
4187,4163,309397,-86221.0,0.6434960688096169,10,32,5000,0,35178,16843.40108781512,18104.920630848865,1261.5195430337444,-17073.079369151135,1261.5195430337444,1780.6555685774854,1780.6555685774854,1542.742014657144,1542.742014657144,3,-56070
4188,4164,309402,33824.0,0.6688372589349112,12,26,2000,0,7552,14334.126937415644,15677.22018984094,1343.0932524252948,8125.220189840941,1343.0932524252948,1245.807591298124,1245.807591298124,1022.7282561935699,1022.7282561935699,4,22269
4189,4165,309405,14569.0,0.676245776561692,12,22,1600,1,26031,15250.03957519657,13742.794876771197,1507.2446984253747,12288.205123228803,17678.685335630522,1330.0875095381307,16827.82596190145,9.559612722635393,41574.5970216808,4,16829
4190,4166,309406,-20857.0,0.6794023499896347,14,40,2400,1,132,16812.292220086587,16349.685046039449,462.60717404713984,-16217.685046039449,-24557.831156082742,379.2848809897823,-24217.261720459726,1922.0774493111712,49.36696552672946,2,-24116
4191,4167,309407,-23544.0,0.6807489917962644,12,22,4040,1,60,18634.49747581905,18015.07621385053,619.421261968524,-17955.07621385053,-27242.32495176006,1486.4651194934122,-27002.252732561174,1242.3748448633226,-2566.0791229130027,4,-26928
4192,4168,309409,62319.0,0.6948854939322273,14,27,300,0,0,14792.704772690704,14715.977452832332,-76.72731985837345,14715.977452832332,-76.72731985837345,601.9232677434902,601.9232677434902,937.27184207143,937.27184207143,4,44154
4193,4169,309411,9153.0,0.6544162142553697,10,29,7103,1,27053,21154.25648325057,20234.305248919198,919.9512343313727,6818.694751080802,9768.066509455517,1997.8718173896814,11079.33277597205,1910.7397168109087,34357.17379746831,1,10590
4194,4170,309412,-13531.0,0.6638483885550462,12,26,0,1,1629,12887.388801631188,10846.900595472856,2040.4882061583319,-9217.900595472856,-14847.09499628845,1117.6292224823171,-16081.571668446411,-510.37422625300314,8329.539449378839,4,-15932
4195,4171,309417,41070.0,0.6621015040527297,11,24,2977,1,6590,16381.19122011985,14665.677621775612,1715.5135983442362,-8075.677621775614,-12971.27323183554,1617.1074264964334,-13415.717776971145,1910.9536953427128,12561.228013884675,4,-13383
4196,4172,309418,7725.0,0.6662492598400362,13,31,9500,0,23718,26153.014302317104,26453.6550370634,300.6407347462955,2735.6550370633995,300.6407347462955,1335.3550783232276,1335.3550783232276,-3039.298139326144,-3039.298139326144,1,5566
4197,4173,309425,52753.0,0.6557079402766121,11,22,140,0,303,9521.574483575008,12488.42631694454,2966.8518333695342,12185.42631694454,2966.8518333695342,1490.2442063327962,1490.2442063327962,-1773.8049142495393,-1773.8049142495393,4,35118
4198,4174,309427,34779.0,0.7013223594353629,14,22,4800,1,47499,21124.00683864064,22918.867192212114,-1794.8603535714792,24580.132807787886,37767.62938846757,1027.7190875830127,39799.395539638674,-2798.7849660219435,59475.118804415,4,39437
4199,4175,309430,-24956.0,0.5964241244500937,8,51,1500,1,13032,9935.59195555641,10755.34380104976,-819.7518454933506,2276.656198950239,3824.8602211720336,1541.6981731951746,6815.9111048964305,-4597.344845308529,24312.49234777508,3,6950
4200,4176,309434,57209.0,0.6596932142699341,11,29,6000,0,6816,19409.820987033447,20357.838925891247,948.0179388578,13541.838925891248,948.0179388578,1673.454540957562,1673.454540957562,1641.128969542624,1641.128969542624,1,37059
4201,4177,309435,2154.0,0.6613373380750258,12,28,13000,1,31140,30588.63673375536,30132.660227374785,455.9765063805754,1007.3397726252153,1283.021405747535,1895.830823783472,2468.046736222208,-4198.344792113945,19353.62163816244,1,3341
4202,4178,309436,54807.0,0.7352279132842776,16,22,0,0,3222,19498.097161163558,15913.792380920044,-3584.304780243511,12691.792380920044,-3584.304780243511,212.63719036466858,212.63719036466858,-2214.5130283845074,-2214.5130283845074,4,40392
4203,4179,309438,34758.0,0.6719106850001595,12,22,0,1,39460,13016.842962932295,10821.732125405631,2195.110837526663,28638.26787459437,41859.84639312822,1227.5448144854872,40167.1152697458,-1789.3072687656675,64422.87356700376,4,40267
4204,4180,309442,-164627.0,0.6277966949845188,10,31,1064,1,45822,12697.283992440292,10355.887945281926,2341.396047158369,35466.11205471808,52028.47005849793,1555.8794367487715,51543.84657567095,297.68801768279263,75987.83035413393,3,51262
4205,4181,309443,12667.0,0.6953828264447756,15,38,1530,1,26064,16497.767854141708,16999.983547433018,-502.21569329130585,9064.016452566982,13847.132525496128,124.75818052628529,14750.116281489692,2140.0030936687544,39049.49131912247,2,14931
4206,4182,309444,4163.0,0.6736647266774598,12,26,6000,1,23538,21203.493820068405,20854.094719647208,349.3991004211966,2683.905280352792,3851.158370318589,1502.1643289297315,4797.718427137304,1015.381040319564,27571.143004048336,1,4576
4207,4183,309445,-72707.0,0.6791712683469099,14,46,2000,1,31979,15634.019313120369,14788.856547235559,845.1627658848082,17190.14345276444,25362.633796204256,188.7758192218662,25098.90519921305,2001.896592944111,50224.34074173835,2,25162
4208,4184,309446,13421.0,0.6500630520318722,12,46,580,1,22094,12207.758680729085,11130.41682968064,1077.3418510484423,10963.58317031936,15906.703829954819,605.2229894230531,15946.520016498998,33.48579143276584,40188.70594106739,2,15819
4209,4185,309447,118562.0,0.6476823434511086,12,56,11879,1,322,26220.865103405893,21201.165958828868,5019.699144577025,-20879.165958828868,-33828.59851053181,1054.5777040400208,-38035.21194731477,4993.310010523317,-10225.289835479887,1,-37318
4210,4186,309449,10448.0,0.6598385107737629,12,34,8100,1,30586,23666.89166943253,22740.024379665952,926.8672897665783,7845.975620334051,11305.529785617788,1416.9204321799914,12170.8710842072,-834.3689488593591,32534.692174998,1,12562
4211,4187,309450,58036.0,0.6697448733592605,12,23,0,1,96,12988.459465383745,10831.0995953509,2157.359870032842,-10735.0995953509,-17181.329328042775,1200.0659164846948,-18754.431464802256,-1420.2502893418825,5548.038604123663,4,-18924
4212,4188,309451,-24391.0,0.6079296190505774,8,41,3666,1,16800,14140.458123168244,13873.244799542908,267.2133236253376,2926.755200457093,4256.526138872971,1955.3043266306174,6897.078674882661,-1389.9599299530053,26429.63709870232,3,6962
4213,4189,309453,-13246.0,0.621977638254306,9,23,500,1,0,11514.861250100486,7809.7486769589295,3705.112573141556,-7809.7486769589295,-13567.179302009175,1993.291226779258,-15638.837913642476,144.2933115058404,10503.42094931164,3,-15742
4214,4190,309456,38166.0,0.6748487590288715,12,25,4680,1,10132,19424.690898216082,18856.970502318643,567.7203958974387,-8724.970502318643,-13371.315951426684,1445.0455035120942,-12799.20865934306,1391.3584628115875,10943.556707164762,4,-12900
4215,4191,309457,-9027.0,0.6675294632916279,11,24,5000,1,20401,19179.050148346898,18103.877223856893,1075.1729244900087,2297.122776143108,2908.097701969657,1746.7598465536212,3260.106116923167,2657.391704259265,28641.44666950805,1,3028
4216,4192,309458,42602.0,0.7108116588406037,16,39,800,1,48938,16121.829237545237,17553.341216740606,-1431.5119791953714,31384.658783259394,47792.744164486765,-203.23272812248246,49224.222515358575,2210.125591315977,74231.79558433214,2,49506
4217,4193,309459,5483.0,0.6832145791028813,14,36,1220,0,13852,15292.261812538633,15495.763129874618,203.50131733598573,1643.76312987462,203.50131733598573,413.5752353916249,413.5752353916249,2353.339109299857,2353.339109299857,2,3192
4218,4194,309460,38164.0,0.6681031834549825,12,29,6600,0,12309,21401.680954660118,21898.393324756762,496.7123700966477,9589.393324756762,496.7123700966477,1458.1811455721036,1458.1811455721036,519.7366499231393,519.7366499231393,1,26185
4219,4195,309461,31715.0,0.6715795097087554,12,27,7800,1,47165,23625.055556749892,23430.22296222492,194.83259452497086,23734.77703777508,35504.74925940014,1590.0459628631686,36767.40872126437,-30.39851608277604,57981.72694164432,1,36713
4220,4196,309462,50156.0,0.6764814368481985,12,23,2778,1,5116,16858.955406480643,15791.080275385979,1067.8751310946643,-10675.08027538598,-16546.5579786263,1378.10567076985,-16773.120650546996,969.7791457522972,7881.5311204672535,4,-16760
4221,4197,309467,124298.0,0.6734961403732073,14,36,6492,1,118421,22769.149458819225,22429.5248106015,339.62464821772664,95991.47518939851,143817.40045998892,751.4534155900874,144545.19406292055,-1438.4378134574745,165653.38426518114,1,144248
4222,4198,309468,-16161.0,0.6874778869829723,12,70,0,0,12503,7525.504795268291,6806.630864672208,-718.8739305960817,-5696.369135327792,-718.8739305960817,-91.44228955255129,-91.44228955255129,-4693.231340463128,-4693.231340463128,2,-11754
4223,4199,309469,-14976.0,0.6676785214507109,12,24,0,1,750,12957.497348571396,10838.474583441108,2119.0227651302885,-10088.474583441108,-16192.223257726804,1172.5870184839025,-17648.978199350306,-1084.7395857564698,6694.877581836672,4,-17712
4224,4200,309470,-9411.0,0.6204325074760304,10,35,500,1,2896,11665.25887415594,9552.68507619372,2112.573797962221,-6656.68507619372,-11041.314513271687,1409.8175447395445,-11220.824631506133,-629.6057646898688,12141.44981064467,3,-11614
4225,4201,309472,-42299.0,0.6376963176261836,10,51,5000,0,23733,15772.557208299402,16238.542167621585,465.9849593221825,-7494.457832378415,465.9849593221825,1258.5565065624287,1258.5565065624287,-3339.3279163827033,-3339.3279163827033,2,-26713
4226,4202,309473,20858.0,0.7042081824721538,16,37,3000,1,34964,19338.753447568954,20938.73801988953,-1599.9845723205724,14025.261980110474,21837.885256326,-7.2787264235121265,23620.105686168707,-1208.1468227753485,46955.345978877565,2,23385
4227,4203,309479,-94774.0,0.6706828791061363,12,26,3000,1,37488,17065.756942311666,16022.605680599121,1043.1512617125445,21465.394319400883,31676.51584824505,1309.8967757060236,31714.82337934545,1361.7623538072053,56080.755802549924,4,31678
4228,4204,309481,-2848.0,0.631607069987421,10,25,0,1,8151,11475.369789620348,8132.212851488754,3343.156938131593,18.78714851124459,-1643.3977462989294,1652.5619325435184,-3584.173127324268,-1352.4863493846533,21684.414504587658,3,-3386
4229,4205,309486,-20200.0,0.6679663553479367,12,27,2500,1,0,16332.669952047541,15137.202456321524,1195.4674957260158,-15137.202456321524,-23303.537432345296,1250.3732855012822,-23394.03919650124,1311.5546019047142,1049.709341447302,4,-23369
4230,4206,309488,-11304.0,0.6525899275831349,10,60,13000,0,27781,22635.789835666583,25569.529266244546,2933.739430577963,-2211.4707337554573,2933.739430577963,1523.9598998185174,1523.9598998185174,-429.44527981268766,-429.44527981268766,1,-8799
4231,4207,309490,-104432.0,0.6537110794977511,12,33,0,0,34493,10800.893901206435,12544.30164001894,1743.4077388125042,-21948.69835998106,1743.4077388125042,925.2769364767701,925.2769364767701,589.5640025050634,589.5640025050634,4,-68640
4232,4208,309493,44008.0,0.652888097049367,11,23,0,0,2184,9303.97206115718,12264.222110886803,2960.250049729626,10080.222110886803,2960.250049729626,1453.792822514899,1453.792822514899,-1738.3251271917472,-1738.3251271917472,4,28674
4233,4209,309494,69454.0,0.6984087836587161,14,25,1000,0,0,16171.735736065202,15768.968627880256,-402.7671081849477,15768.968627880256,-402.7671081849477,701.7434928306047,701.7434928306047,145.97192971510322,145.97192971510322,4,47434
